"Qubit","T1 (us)","T2 (us)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","RX error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","CZ error ","Gate time (ns)","Operational"
"105","139.29902447656787","136.3478194845166","0.011199999999999988","0.0148","0.0076","1560","0.000301823618929842","0.000301823618929842","0","0.000301823618929842","0.000301823618929842","105_104:0.002703064827865642;105_106:0.0017984989274484053;105_117:0.08969958931594835","105_104:84;105_106:84;105_117:84","true"
"106","107.24713683876107","131.53952718280817","0.005499999999999949","0.0078","0.0032","1560","0.00017235535665087286","0.00017235535665087286","0","0.00017235535665087286","0.00017235535665087286","106_107:0.0020782706987216293;106_105:0.0017984989274484053","106_107:84;106_105:84","true"
"107","159.82406261637686","21.539337188840168","0.006900000000000017","0.012","0.0018","1560","0.00024895552027005623","0.00024895552027005623","0","0.00024895552027005623","0.00024895552027005623","107_106:0.0020782706987216293;107_108:0.0034493252966334986;107_97:0.002105585272671212","107_106:84;107_108:84;107_97:84","true"
"108","79.4045093299177","105.79506469020109","0.006900000000000017","0.0122","0.0016","1560","0.00029713261943465166","0.00029713261943465166","0","0.00029713261943465166","0.00029713261943465166","108_107:0.0034493252966334986;108_109:0.002425091457777806","108_107:84;108_109:84","true"
"109","132.90779161431195","78.82331371973066","0.012599999999999945","0.0188","0.0064","1560","0.00028306844096177586","0.00028306844096177586","0","0.00028306844096177586","0.00028306844096177586","109_108:0.002425091457777806;109_110:0.0026516565339229636;109_118:0.0029203300922702458","109_108:84;109_110:84;109_118:84","true"
"110","136.31287429576665","81.16535336482237","0.006000000000000005","0.011","0.001","1560","0.00017177409042419678","0.00017177409042419678","0","0.00017177409042419678","0.00017177409042419678","110_109:0.0026516565339229636;110_111:0.0027586187371951842","110_109:84;110_111:84","true"
"111","122.95488192996812","107.53372925338222","0.008199999999999985","0.0134","0.003","1560","0.00019064755647265778","0.00019064755647265778","0","0.00019064755647265778","0.00019064755647265778","111_112:0.0043342303859219;111_110:0.0027586187371951842;111_98:0.00482735782380822","111_112:84;111_110:84;111_98:84","true"
"112","52.33002191117503","23.942012687679604","0.019399999999999973","0.0208","0.018","1560","0.00037619856103150376","0.00037619856103150376","0","0.00037619856103150376","0.00037619856103150376","112_111:0.0043342303859219;112_113:0.00591855059068877","112_111:84;112_113:84","true"
"113","182.55467908538608","20.257276491642507","0.10050000000000003","0.1128","0.0882","1560","0.00027762287523594106","0.00027762287523594106","0","0.00027762287523594106","0.00027762287523594106","113_119:0.004120914760541161;113_112:0.00591855059068877;113_114:0.005730115422628496","113_119:84;113_112:84;113_114:84","true"
"114","94.89769292222061","51.97047179243571","0.009800000000000031","0.0102","0.0094","1560","0.0003381764296207667","0.0003381764296207667","0","0.0003381764296207667","0.0003381764296207667","114_115:0.004910413490550186;114_113:0.005730115422628496","114_115:84;114_113:84","true"
"115","142.25766062374973","116.65493869363605","0.026499999999999968","0.0276","0.0254","1560","0.00019671836993666818","0.00019671836993666818","0","0.00019671836993666818","0.00019671836993666818","115_99:0.004211104205412597;115_114:0.004910413490550186","115_99:84;115_114:84","true"
"116","74.12729645934009","54.99574804591433","0.009199999999999986","0.0136","0.0048","1560","0.00018506675399184875","0.00018506675399184875","0","0.00018506675399184875","0.00018506675399184875","116_101:0.003767442225853762;116_121:0.008759860816293319","116_101:84;116_121:84","true"
"117","132.31464188494905","146.03433520306476","0.008900000000000019","0.0126","0.0052","1560","0.00031008713065149165","0.00031008713065149165","0","0.00031008713065149165","0.00031008713065149165","117_105:0.08969958931594835;117_125:0.0021460419282551824","117_105:84;117_125:84","true"
"118","131.19377131009395","52.71089299477593","0.006700000000000039","0.01","0.0034","1560","0.0001999645123182542","0.0001999645123182542","0","0.0001999645123182542","0.0001999645123182542","118_109:0.0029203300922702458;118_129:0.0030944131808458286","118_109:84;118_129:84","true"
"119","23.71761895304147","58.891943039632885","0.024499999999999966","0.0262","0.0228","1560","0.0009784573005553769","0.0009784573005553769","0","0.0009784573005553769","0.0009784573005553769","119_113:0.004120914760541161;119_133:0.004012347602691091","119_113:84;119_133:84","true"
"120","94.04690994535463","146.86032710300645","0.005800000000000027","0.0066","0.005","1560","0.00022646428653039357","0.00022646428653039357","0","0.00022646428653039357","0.00022646428653039357","120_121:0.00157078324325155","120_121:84","true"
"121","210.03531592305933","192.12259753759514","0.016599999999999948","0.0204","0.0128","1560","0.00018586965274716046","0.00018586965274716046","0","0.00018586965274716046","0.00018586965274716046","121_120:0.00157078324325155;121_122:0.003253614713302877;121_116:0.008759860816293319","121_120:84;121_122:84;121_116:84","true"
"122","109.47148507239939","59.60437578891406","0.006700000000000039","0.0128","0.0006","1560","0.0003076726518055928","0.0003076726518055928","0","0.0003076726518055928","0.0003076726518055928","122_121:0.003253614713302877;122_123:0.004447453458232026","122_121:84;122_123:84","true"
"123","142.10413811212302","123.0414600518495","0.00539999999999996","0.008","0.0028","1560","0.00017596027617131343","0.00017596027617131343","0","0.00017596027617131343","0.00017596027617131343","123_136:0.0035174550156471807;123_124:0.005920783664899093;123_122:0.004447453458232026","123_136:84;123_124:84;123_122:84","true"
"124","113.13161397462221","94.61563333669498","0.005299999999999971","0.009","0.0016","1560","0.0003374446519038253","0.0003374446519038253","0","0.0003374446519038253","0.0003374446519038253","124_123:0.005920783664899093;124_125:0.0022656464824656886","124_123:84;124_125:84","true"
"125","124.65748115340469","56.93704008989738","0.007900000000000018","0.0112","0.0046","1560","0.00024101843054570436","0.00024101843054570436","0","0.00024101843054570436","0.00024101843054570436","125_117:0.0021460419282551824;125_124:0.0022656464824656886;125_126:0.0026412119917609833","125_117:84;125_124:84;125_126:84","true"
"126","52.50473541611949","39.29216276408581","0.00539999999999996","0.0094","0.0014","1560","0.00021172827995350713","0.00021172827995350713","0","0.00021172827995350713","0.00021172827995350713","126_127:0.0027796767724528326;126_125:0.0026412119917609833","126_127:84;126_125:84","true"
"127","222.19897106010382","128.68052386719077","0.014700000000000046","0.0192","0.0102","1560","0.00024086516712787002","0.00024086516712787002","0","0.00024086516712787002","0.00024086516712787002","127_126:0.0027796767724528326;127_128:0.0024749121456161816;127_137:0.0018500724659386847","127_126:84;127_128:84;127_137:84","true"
"128","114.013180411897","52.759459143176585","0.0050000000000000044","0.0088","0.0012","1560","0.00020038050338920622","0.00020038050338920622","0","0.00020038050338920622","0.00020038050338920622","128_127:0.0024749121456161816;128_129:0.0031868458419681556","128_127:84;128_129:84","true"
"129","193.18722904377907","109.98450756093798","0.014499999999999957","0.019","0.01","1560","0.00016410485970518086","0.00016410485970518086","0","0.00016410485970518086","0.00016410485970518086","129_130:0.0032619085026092676;129_128:0.0031868458419681556;129_118:0.0030944131808458286","129_130:84;129_128:84;129_118:84","true"
"130","192.41897354744313","154.23164690517825","0.0030999999999999917","0.006","0.0002","1560","0.0003365816689983961","0.0003365816689983961","0","0.0003365816689983961","0.0003365816689983961","130_129:0.0032619085026092676;130_131:0.0026584211230711585","130_129:84;130_131:84","true"
"131","193.0822836311402","171.24964638964988","0.06440000000000001","0.0742","0.0546","1560","0.00009516992981167633","0.00009516992981167633","0","0.00009516992981167633","0.00009516992981167633","131_138:0.0030109409966199707;131_130:0.0026584211230711585;131_132:0.0019476475921146041","131_138:84;131_130:84;131_132:84","true"
"132","123.0658106029783","185.2024355835928","0.008499999999999952","0.0168","0.0002","1560","0.00015155750558930653","0.00015155750558930653","0","0.00015155750558930653","0.00015155750558930653","132_133:0.0027048439595631912;132_131:0.0019476475921146041","132_133:84;132_131:84","true"
"133","179.39767855782307","44.80870847734632","0.014000000000000012","0.0242","0.0038","1560","0.00016443078288282955","0.00016443078288282955","0","0.00016443078288282955","0.00016443078288282955","133_132:0.0027048439595631912;133_134:0.0033491635062840863;133_119:0.004012347602691091","133_132:84;133_134:84;133_119:84","true"
"134","101.61957416348665","26.217990904508365","0.0044999999999999485","0.0078","0.0012","1560","0.00047858114983129245","0.00047858114983129245","0","0.00047858114983129245","0.00047858114983129245","134_133:0.0033491635062840863;134_135:0.004225678120110488","134_133:84;134_135:84","true"
"135","187.15491685700346","206.70797251548277","0.0675","0.0912","0.0438","1560","0.00020139731733315918","0.00020139731733315918","0","0.00020139731733315918","0.00020139731733315918","135_134:0.004225678120110488;135_139:0.004671472733774523","135_134:84;135_139:84","true"
"136","71.12027282546691","80.25316392848192","0.00539999999999996","0.0106","0.0002","1560","0.00022779177471230635","0.00022779177471230635","0","0.00022779177471230635","0.00022779177471230635","136_123:0.0035174550156471807;136_143:0.0023332842328391556","136_123:84;136_143:84","true"
"137","117.68722279565232","145.01540859478703","0.0040999999999999925","0.0076","0.0006","1560","0.00022091968800834713","0.00022091968800834713","0","0.00022091968800834713","0.00022091968800834713","137_147:0.0040830512986257395;137_127:0.0018500724659386847","137_147:84;137_127:84","true"
"138","99.37489091692557","112.18805305356877","0.0030000000000000027","0.0056","0.0004","1560","0.00023660074781427703","0.00023660074781427703","0","0.00023660074781427703","0.00023660074781427703","138_151:0.0027086361749036614;138_131:0.0030109409966199707","138_151:84;138_131:84","true"
"139","87.35745347336676","48.052769769696596","0.007099999999999995","0.0142","0","1560","0.00031200277959469064","0.00031200277959469064","0","0.00031200277959469064","0.00031200277959469064","139_155:1;139_135:0.004671472733774523","139_155:84;139_135:84","true"
"140","104.95435516877971","138.67184164581272","0.008099999999999996","0.0122","0.004","1560","0.0002866146621113379","0.0002866146621113379","0","0.0002866146621113379","0.0002866146621113379","140_141:0.0023985050636505245","140_141:84","true"
"141","126.87244782767979","107.92069113863289","0.00880000000000003","0.0144","0.0032","1560","0.00017173022930267717","0.00017173022930267717","0","0.00017173022930267717","0.00017173022930267717","141_140:0.0023985050636505245;141_142:0.002060745775535805","141_140:84;141_142:84","true"
"142","134.3036414603748","147.1405894575783","0.0044999999999999485","0.0062","0.0028","1560","0.0003592179343096014","0.0003592179343096014","0","0.0003592179343096014","0.0003592179343096014","142_143:0.0038657905526126024;142_141:0.002060745775535805","142_143:84;142_141:84","true"
"143","160.08099574167346","153.19441693889448","0.008299999999999974","0.0152","0.0014","1560","0.00016165270897632746","0.00016165270897632746","0","0.00016165270897632746","0.00016165270897632746","143_142:0.0038657905526126024;143_144:0.0023522888012936782;143_136:0.0023332842328391556","143_142:84;143_144:84;143_136:84","true"
"144","74.64580990497245","89.93296964815492","0.006199999999999983","0.0082","0.0042","1560","0.00041430378283996384","0.00041430378283996384","0","0.00041430378283996384","0.00041430378283996384","144_145:0.0019999555030944527;144_143:0.0023522888012936782","144_145:84;144_143:84","true"
"145","147.21315958692563","149.39930117246686","0.017299999999999982","0.0202","0.0144","1560","0.0005780549933196454","0.0005780549933196454","0","0.0005780549933196454","0.0005780549933196454","145_144:0.0019999555030944527;145_146:0.0019342779731638948","145_144:84;145_146:84","true"
"146","147.04854148950733","28.770532346783185","0.0050000000000000044","0.0066","0.0034","1560","0.0001638370988451963","0.0001638370988451963","0","0.0001638370988451963","0.0001638370988451963","146_145:0.0019342779731638948;146_147:0.002767502755919138","146_145:84;146_147:104","true"
"147","152.94684732867285","153.68089408092038","0.010600000000000054","0.0142","0.007","1560","0.0002495286911669186","0.0002495286911669186","0","0.0002495286911669186","0.0002495286911669186","147_148:0.006879960299476295;147_137:0.0040830512986257395;147_146:0.002767502755919138","147_148:84;147_137:84;147_146:104","true"
"148","97.64460948685522","94.65867081264406","0.0046000000000000485","0.0082","0.001","1560","0.00041483530439338816","0.00041483530439338816","0","0.00041483530439338816","0.00041483530439338816","148_147:0.006879960299476295;148_149:0.014305872806213898","148_147:84;148_149:84","true"
"149","88.91741276009414","5.168465594717523","0.031399999999999983","0.0392","0.0236","1560","0.0018710618593288752","0.0018710618593288752","0","0.0018710618593288752","0.0018710618593288752","149_150:0.01334596208317268;149_148:0.014305872806213898","149_150:84;149_148:84","true"
"150","103.23521840357893","5.3148004901822326","0.009700000000000042","0.0182","0.0012","1560","0.000771472211394143","0.000771472211394143","0","0.000771472211394143","0.000771472211394143","150_149:0.01334596208317268;150_151:0.011542348456314883","150_149:84;150_151:84","true"
"151","87.69907506482224","125.69152877169276","0.011900000000000022","0.0174","0.0064","1560","0.0001455287396049187","0.0001455287396049187","0","0.0001455287396049187","0.0001455287396049187","151_138:0.0027086361749036614;151_152:0.0028839546754018675;151_150:0.011542348456314883","151_138:84;151_152:84;151_150:84","true"
"152","32.74024735564663","144.23390831440256","0.005600000000000049","0.0086","0.0026","1560","0.0005032532511762428","0.0005032532511762428","0","0.0005032532511762428","0.0005032532511762428","152_151:0.0028839546754018675;152_153:0.0032128790276970687","152_151:84;152_153:84","true"
"153","232.83364940546716","48.84757471415554","0.00539999999999996","0.0084","0.0024","1560","0.00020084532942366072","0.00020084532942366072","0","0.00020084532942366072","0.00020084532942366072","153_152:0.0032128790276970687;153_154:0.010034631710585717","153_152:84;153_154:84","true"
"154","158.54375385492162","111.17648939602465","0.006099999999999994","0.0072","0.005","1560","0.00024437018714645544","0.00024437018714645544","0","0.00024437018714645544","0.00024437018714645544","154_153:0.010034631710585717;154_155:0.0026716466016790397","154_153:84;154_155:84","true"
"155","119.08306581455082","17.10263903367355","0.00880000000000003","0.0114","0.0062","1560","0.00011506178748339322","0.00011506178748339322","0","0.00011506178748339322","0.00011506178748339322","155_139:1;155_154:0.0026716466016790397","155_139:84;155_154:84","true"
