Qubit,T1 (us),T2 (us),Readout assignment error ,Prob meas0 prep1 ,Prob meas1 prep0 ,Readout length (ns),ID error ,RX error ,Z-axis rotation (rz) error ,√x (sx) error ,Pauli-X error ,CZ error ,Gate time (ns),Operational
42,89.84406838216903,36.64771284264419,0.0425,0.0502,0.0348,1560,0.000304773,0.000304773,0,0.000304773,0.000304773,42_41:0.003211137558235766;42_43:0.007295680635596741,42_41:84;42_43:84,TRUE
43,164.4680938443091,77.39828320691642,0.031000000000000028,0.0514,0.0106,1560,0.000229885,0.000229885,0,0.000229885,0.000229885,43_42:0.007295680635596741;43_56:0.002342729949930261;43_44:1,43_42:84;43_56:84;43_44:84,TRUE
44,90.19695888839473,97.74761426312557,0.0073,0.010800000000000032,0.0038,1560,0.00076673,0.00076673,0,0.00076673,0.00076673,44_45:0.0033714918839247987;44_43:1,44_45:84;44_43:84,TRUE
45,68.38490209734371,125.17526472785696,0.0221,0.0296,0.014599999999999946,1560,0.000207739,0.000207739,0,0.000207739,0.000207739,45_44:0.0033714918839247987;45_46:0.0037813841572698903;45_37:0.0028557726227425306,45_44:84;45_46:84;45_37:84,TRUE
46,130.63666718396206,11.478778642763261,0.030299999999999994,0.032200000000000006,0.0284,1560,0.000477066,0.000477066,0,0.000477066,0.000477066,46_45:0.0037813841572698903;46_47:0.004853840436548962,46_45:84;46_47:84,TRUE
47,86.86731042730494,50.01358759387972,0.0396,0.0452,0.034,1560,0.00036715,0.00036715,0,0.00036715,0.00036715,47_48:1;47_57:0.003941801283815383;47_46:0.004853840436548962,47_48:84;47_57:84;47_46:84,TRUE
48,34.82439957114499,22.76396834224146,0.007,0.0112,0.0028,1560,0.000207128,0.000207128,0,0.000207128,0.000207128,48_47:1;48_49:0.00290953255666887,48_47:84;48_49:84,TRUE
49,52.08699940658739,19.23430659655229,0.032299999999999995,0.039,0.025599999999999956,1560,0.00035313,0.00035313,0,0.00035313,0.00035313,49_48:0.00290953255666887;49_50:0.0031262892296400613;49_38:0.0031559836902703697,49_48:84;49_50:84;49_38:84,TRUE
50,75.73946574369293,38.014770843011746,0.0448,0.046,0.0436,1560,0.000265958,0.000265958,0,0.000265958,0.000265958,50_49:0.0031262892296400613;50_51:0.0028148146845675404,50_49:84;50_51:84,TRUE
51,121.38304689263423,99.14689302670472,0.0538,0.0712,0.0364,1560,0.000294922,0.000294922,0,0.000294922,0.000294922,51_50:0.0028148146845675404;51_52:1;51_58:0.0035114950126657607,51_50:84;51_52:84;51_58:84,TRUE
52,184.90844394588984,133.7203579942983,0.0131,0.0194,0.0068,1560,0.000269698,0.000269698,0,0.000269698,0.000269698,52_51:1;52_53:0.0054622113291154795,52_51:84;52_53:84,TRUE
53,124.42659904443546,23.14857896415875,0.021399999999999975,0.025599999999999956,0.0172,1560,0.000143003,0.000143003,0,0.000143003,0.000143003,53_39:0.002744015819033163;53_52:0.0054622113291154795;53_54:0.0126964555943683,53_39:84;53_52:84;53_54:84,TRUE
54,142.10350337281614,144.49279879441085,0.0632,0.0706,0.0558,1560,0.000640618,0.000640618,0,0.000640618,0.000640618,54_53:0.0126964555943683;54_55:0.0025079595642100994,54_53:84;54_55:84,TRUE
55,124.4610068502884,187.33605246797396,0.0132,0.017800000000000038,0.0086,1560,0.000414086,0.000414086,0,0.000414086,0.000414086,55_59:1;55_54:0.0025079595642100994,55_59:84;55_54:84,TRUE
56,67.30552789907199,144.41530991774215,0.016100000000000003,0.0248,0.0074,1560,0.00036556,0.00036556,0,0.00036556,0.00036556,56_63:0.004504655427942095;56_43:0.002342729949930261,56_63:84;56_43:84,TRUE
57,104.89993280532657,80.99543859933337,0.0074,0.010399999999999965,0.0044,1560,0.00030966,0.00030966,0,0.00030966,0.00030966,57_47:0.003941801283815383;57_67:0.00427176293164086,57_47:84;57_67:84,TRUE
58,128.29481122745827,117.30291567570413,0.022,0.029000000000000026,0.015,1560,0.000397325,0.000397325,0,0.000397325,0.000397325,58_71:0.002078056732219641;58_51:0.0035114950126657607,58_71:84;58_51:84,TRUE
59,100.32917945704705,115.89929929623302,0.0638,0.0694,0.0582,1560,0.000642788,0.000642788,0,0.000642788,0.000642788,59_55:1;59_75:0.002623917578869761,59_55:84;59_75:84,TRUE
60,66.02945123028566,49.56968905136543,0.0061,0.010600000000000054,0.0016,1560,0.000470523,0.000470523,0,0.000470523,0.000470523,60_61:0.007767568542725006,60_61:84,TRUE
61,160.24997170439318,105.07463888853594,0.011400000000000077,0.0148,0.008,1560,0.000150904,0.000150904,0,0.000150904,0.000150904,61_76:0.008475454494357132;61_60:0.007767568542725006;61_62:1,61_76:84;61_60:84;61_62:84,TRUE
62,130.26498002487023,36.924505549844504,0.0142,0.0158,0.012599999999999945,1560,0.000307694,0.000307694,0,0.000307694,0.000307694,62_61:1;62_63:0.00791064214897852,62_61:84;62_63:84,TRUE
63,129.10937653657635,14.5744893,0.009,0.012599999999999945,0.0054,1560,0.000573949,0.000573949,0,0.000573949,0.000573949,63_56:0.004504655427942095;63_62:0.00791064214897852;63_64:0.051673991253774254,63_56:84;63_62:84;63_64:84,TRUE
64,144.77637325739713,110.59904278148518,0.0718,0.0646,0.079,1560,0.000291232,0.000291232,0,0.000291232,0.000291232,64_65:0.0028421367787536678;64_63:0.051673991253774254,64_65:84;64_63:84,TRUE
65,53.71987398664971,35.60099628289658,0.016799999999999926,0.023599999999999954,0.01,1560,0.000314892,0.000314892,0,0.000314892,0.000314892,65_64:0.0028421367787536678;65_66:1;65_77:0.0036928426835109995,65_64:84;65_66:84;65_77:84,TRUE
66,48.942175259432204,16.021261315121393,0.0094,0.0144,0.0044,1560,0.000254372,0.000254372,0,0.000254372,0.000254372,66_65:1;66_67:0.002876379708848853,66_65:84;66_67:84,TRUE
67,101.01534658889621,52.67268113760899,0.0653,0.062000000000000055,0.0686,1560,0.000285522,0.000285522,0,0.000285522,0.000285522,67_68:0.004162865550143974;67_57:0.00427176293164086;67_66:0.002876379708848853,67_68:84;67_57:84;67_66:84,TRUE
68,130.1466274296382,108.01714564083967,0.0613,0.0626,0.06,1560,0.000254889,0.000254889,0,0.000254889,0.000254889,68_67:0.004162865550143974;68_69:0.0029564085977174803,68_67:84;68_69:84,TRUE
69,135.82648261186765,63.64576789011413,0.030999999999999917,0.0448,0.0172,1560,0.000207931,0.000207931,0,0.000207931,0.000207931,69_78:0.002367980086211391;69_68:0.0029564085977174803;69_70:1,69_78:84;69_68:84;69_70:84,TRUE
70,42.246429912468635,51.76642397683038,0.014800000000000035,0.0208,0.0088,1560,0.000326085,0.000326085,0,0.000326085,0.000326085,70_69:1;70_71:0.003682577541101101,70_69:84;70_71:84,TRUE
71,218.59412427004443,147.50314828374667,0.010099999999999998,0.0136,0.0066,1560,0.000360657,0.000360657,0,0.000360657,0.000360657,71_72:0.09394724715824883;71_58:0.002078056732219641;71_70:0.003682577541101101,71_72:84;71_58:84;71_70:84,TRUE
72,120.95853129710684,119.09037685475208,0.0041,0.0074,0.0008,1560,0.000164382,0.000164382,0,0.000164382,0.000164382,72_73:0.08431232214815954;72_71:0.09394724715824883,72_73:84;72_71:84,TRUE
73,94.65461264657183,73.07108337554766,0.011199999999999988,0.017000000000000015,0.0054,1560,0.000344154,0.000344154,0,0.000344154,0.000344154,73_72:0.08431232214815954;73_74:0.0023746380540503598;73_79:1,73_72:84;73_74:84;73_79:84,TRUE
74,29.87436035951898,39.20858140159239,0.010699999999999932,0.012599999999999945,0.0088,1560,0.000305436,0.000305436,0,0.000305436,0.000305436,74_73:0.0023746380540503598;74_75:0.002852380491577794,74_73:84;74_75:84,TRUE
75,63.80794797285049,74.91551805703001,0.15680000000000005,0.27359999999999995,0.04,1560,0.001879772,0.001879772,0,0.001879772,0.001879772,75_59:0.002623917578869761;75_74:0.002852380491577794,75_59:84;75_74:84,TRUE
76,84.95271540000168,72.35593275764508,0.021,0.036,0.006,1560,0.000428404,0.000428404,0,0.000428404,0.000428404,76_81:0.0025442116817218363;76_61:0.008475454494357132,76_81:84;76_61:84,TRUE
77,126.96886241179548,57.80845844411099,0.0381,0.0386,0.0376,1560,0.000258333,0.000258333,0,0.000258333,0.000258333,77_85:0.0033802504750529705;77_65:0.0036928426835109995,77_85:84;77_65:84,TRUE
78,100.16606786173647,96.76921809,0.0285,0.03,0.027000000000000024,1560,0.000272399,0.000272399,0,0.000272399,0.000272399,78_69:0.002367980086211391;78_89:0.00301298208146214,78_69:84;78_89:84,TRUE
79,48.63773661945758,56.90196675767569,0.016799999999999926,0.021199999999999997,0.0124,1560,0.00024461,0.00024461,0,0.00024461,0.00024461,79_93:0.00310774582581802;79_73:1,79_93:84;79_73:84,TRUE
80,114.72596582790652,162.84315730825105,0.0081,0.011399999999999966,0.0048,1560,0.000254984,0.000254984,0,0.000254984,0.000254984,80_81:0.0026366177254470158,80_81:84,TRUE
81,133.50300165500522,20.778036388665964,0.0441,0.0446,0.0436,1560,0.000183648,0.000183648,0,0.000183648,0.000183648,81_80:0.0026366177254470158;81_82:0.0036535500526043985;81_76:0.0025442116817218363,81_80:84;81_82:84;81_76:84,TRUE
82,91.58829025573961,38.63104529907031,0.018199999999999994,0.022599999999999953,0.0138,1560,0.000361615,0.000361615,0,0.000361615,0.000361615,82_81:0.0036535500526043985;82_83:0.0036251950542419697,82_81:84;82_83:84,TRUE
83,125.00362240228955,169.1844873641739,0.0558,0.0504,0.0612,1560,0.000234525,0.000234525,0,0.000234525,0.000234525,83_96:0.0030468721210889504;83_82:0.0036251950542419697;83_84:1,83_96:84;83_82:84;83_84:84,TRUE
84,53.658128948652156,89.20222956406141,0.0099,0.016599999999999948,0.0032,1560,0.000261038,0.000261038,0,0.000261038,0.000261038,84_83:1;84_85:0.004495214034783868,84_83:84;84_85:84,TRUE
85,40.196444260516714,26.278559048525164,0.013399999999999967,0.0216,0.0052,1560,0.000306563,0.000306563,0,0.000306563,0.000306563,85_77:0.0033802504750529705;85_86:0.0032757063727114344;85_84:0.004495214034783868,85_77:84;85_86:84;85_84:84,TRUE
86,83.74938921,60.69960212801756,0.018399999999999972,0.024,0.012800000000000034,1560,0.000309205,0.000309205,0,0.000309205,0.000309205,86_85:0.0032757063727114344;86_87:0.0025783141327600234,86_85:84;86_87:84,TRUE
87,148.74274525519053,152.02387993125566,0.0252,0.022199999999999998,0.0282,1560,0.000312392,0.000312392,0,0.000312392,0.000312392,87_86:0.0025783141327600234;87_88:1;87_97:0.004373284997236271,87_86:84;87_88:84;87_97:84,TRUE
88,122.18843314970086,160.1478314527086,0.0066,0.011199999999999988,0.002,1560,0.000283054,0.000283054,0,0.000283054,0.000283054,88_87:1;88_89:0.002578309939757162,88_87:84;88_89:84,TRUE
89,132.11587141138781,77.27986372,0.0318,0.0386,0.025000000000000022,1560,0.000248493,0.000248493,0,0.000248493,0.000248493,89_90:0.001925076375299789;89_88:0.002578309939757162;89_78:0.00301298208146214,89_90:84;89_88:84;89_78:84,TRUE
90,108.44360621318908,145.6840305099739,0.015100000000000002,0.0188,0.011399999999999966,1560,0.000322586,0.000322586,0,0.000322586,0.000322586,90_89:0.001925076375299789;90_91:0.0039429158153350685,90_89:84;90_91:84,TRUE
91,173.51278997834962,16.501915886548833,0.026999999999999913,0.0336,0.0204,1560,0.00016168,0.00016168,0,0.00016168,0.00016168,91_98:1;91_90:0.0039429158153350685;91_92:0.0031788789261243677,91_98:84;91_90:84;91_92:84,TRUE
92,91.75156366728125,80.08196974577945,0.0066,0.0088,0.0044,1560,0.000250312,0.000250312,0,0.000250312,0.000250312,92_91:0.0031788789261243677;92_93:0.0023617638774699468,92_91:84;92_93:84,TRUE
93,114.29818774405729,65.71408785263272,0.0326,0.034599999999999964,0.0306,1560,0.000170999,0.000170999,0,0.000170999,0.000170999,93_94:0.008992908428063023;93_79:0.00310774582581802;93_92:0.0023617638774699468,93_94:84;93_79:84;93_92:84,TRUE
94,134.82458857724995,7.337595883,0.016900000000000026,0.0218,0.012,1560,0.00093735,0.00093735,0,0.00093735,0.00093735,94_93:0.008992908428063023;94_95:0.007498766028331549,94_93:84;94_95:84,TRUE
95,106.15691725835342,46.167172715824336,0.0253,0.026800000000000046,0.0238,1560,0.000321244,0.000321244,0,0.000321244,0.000321244,95_99:1;95_94:0.007498766028331549,95_99:84;95_94:84,TRUE
96,76.74497605914867,145.0368048249005,0.010099999999999998,0.0126,0.0076,1560,0.000237752,0.000237752,0,0.000237752,0.000237752,96_83:0.0030468721210889504;96_103:0.0033283985511218805,96_83:84;96_103:84,TRUE
97,109.54761558024705,106.66673466751546,0.0097,0.015000000000000013,0.0044,1560,0.000528108,0.000528108,0,0.000528108,0.000528108,97_87:0.004373284997236271;97_107:0.0023337335329358666,97_87:84;97_107:84,TRUE
98,52.42473605701458,17.734866254922224,0.0099,0.0126,0.0072,1560,0.000187417,0.000187417,0,0.000187417,0.000187417,98_91:1;98_111:0.004533065321387364,98_91:84;98_111:84,TRUE
99,58.00772182712679,13.70995346131768,0.0176,0.0236,0.011600000000000055,1560,0.000492009,0.000492009,0,0.000492009,0.000492009,99_115:0.004541550569305969;99_95:1,99_115:84;99_95:84,TRUE
100,86.12913680880922,23.108821732985696,0.048799999999999955,0.052000000000000046,0.0456,1560,0.00169585,0.00169585,0,0.00169585,0.00169585,100_101:0.004107942250731772,100_101:84,TRUE
101,48.44073074495973,27.78558012739057,0.0384,0.036800000000000055,0.04,1560,0.000649036,0.000649036,0,0.000649036,0.000649036,101_100:0.004107942250731772;101_116:0.004267237797268397;101_102:1,101_100:84;101_116:84;101_102:84,TRUE
102,60.279686480718105,55.09222054458465,0.0093,0.0132,0.0054,1560,0.000167497,0.000167497,0,0.000167497,0.000167497,102_101:1;102_103:0.002560515857971596,102_101:84;102_103:104,TRUE
103,164.36580535324285,142.44583328334735,0.0063,0.0094,0.0032,1560,0.000208463,0.000208463,0,0.000208463,0.000208463,103_104:0.0031488822562186214;103_96:0.0033283985511218805;103_102:0.002560515857971596,103_104:84;103_96:84;103_102:104,TRUE
104,110.77932043862592,94.64563562531934,0.024899999999999922,0.0344,0.0154,1560,0.000214163,0.000214163,0,0.000214163,0.000214163,104_103:0.0031488822562186214;104_105:0.0023948941148060066,104_103:84;104_105:84,TRUE
105,169.70110944541543,194.94976499768893,0.010199999999999987,0.0134,0.007,1560,0.000161566,0.000161566,0,0.000161566,0.000161566,105_104:0.0023948941148060066;105_106:1;105_117:0.057013191497792964,105_104:84;105_106:84;105_117:84,TRUE
106,122.25131470750563,194.93381867382584,0.015900000000000025,0.0202,0.011600000000000055,1560,0.000196383,0.000196383,0,0.000196383,0.000196383,106_107:0.0019188872945795077;106_105:1,106_107:84;106_105:84,TRUE
107,126.68174732533667,22.600686534360456,0.0055,0.0082,0.0028,1560,0.000215366,0.000215366,0,0.000215366,0.000215366,107_106:0.0019188872945795077;107_108:0.002714982064221827;107_97:0.0023337335329358666,107_106:84;107_108:84;107_97:84,TRUE
108,67.22905105220157,98.32419362701204,0.030100000000000016,0.035599999999999965,0.0246,1560,0.000333873,0.000333873,0,0.000333873,0.000333873,108_107:0.002714982064221827;108_109:0.002776072951949371,108_107:84;108_109:84,TRUE
109,83.78315584098769,34.36028605478518,0.0232,0.025399999999999978,0.021,1560,0.00024781,0.00024781,0,0.00024781,0.00024781,109_108:0.002776072951949371;109_110:0.002564469917449186;109_118:1,109_108:84;109_110:84;109_118:84,TRUE
110,169.2701695,114.09818803538192,0.0079,0.012399999999999967,0.0034,1560,0.000223195,0.000223195,0,0.000223195,0.000223195,110_109:0.002564469917449186;110_111:0.0026789246742006667,110_109:84;110_111:84,TRUE
111,104.4275928430555,65.10151070253757,0.0093,0.013399999999999967,0.0052,1560,0.000266223,0.000266223,0,0.000266223,0.000266223,111_112:0.004091614338788491;111_110:0.0026789246742006667;111_98:0.004533065321387364,111_112:84;111_110:84;111_98:84,TRUE
112,93.78285894,24.984395715458344,0.0958,0.10419999999999996,0.0874,1560,0.00031299,0.00031299,0,0.00031299,0.00031299,112_111:0.004091614338788491;112_113:0.005050182749973847,112_111:84;112_113:84,TRUE
113,165.03803209827052,38.24300927401089,0.021500000000000075,0.026000000000000023,0.017,1560,0.000196907,0.000196907,0,0.000196907,0.000196907,113_119:1;113_112:0.005050182749973847;113_114:0.0054500995396830065,113_119:84;113_112:84;113_114:84,TRUE
114,106.36889355729407,48.25145036081096,0.014399999999999968,0.0166,0.012199999999999989,1560,0.000239101,0.000239101,0,0.000239101,0.000239101,114_115:0.005147087548414198;114_113:0.0054500995396830065,114_115:84;114_113:84,TRUE
115,130.72313208781827,145.03389100877175,0.013399999999999967,0.014399999999999968,0.0124,1560,0.000254639,0.000254639,0,0.000254639,0.000254639,115_99:0.004541550569305969;115_114:0.005147087548414198,115_99:84;115_114:84,TRUE
116,135.83035278440258,171.23210725620956,0.017100000000000004,0.0308,0.0034,1560,0.000218633,0.000218633,0,0.000218633,0.000218633,116_101:0.004267237797268397;116_121:0.004302776207642411,116_101:84;116_121:84,TRUE
117,149.9448811650657,144.9093472279241,0.0096,0.017,0.0022,1560,0.000222335,0.000222335,0,0.000222335,0.000222335,117_105:0.057013191497792964;117_125:0.0019429884091814453,117_105:84;117_125:84,TRUE
118,80.08590928045413,57.167757265117594,0.0207,0.0316,0.0098,1560,0.000162644,0.000162644,0,0.000162644,0.000162644,118_109:1;118_129:0.0027072992288283415,118_109:84;118_129:84,TRUE
119,67.06204943987152,79.18444282889962,0.018199999999999994,0.0228,0.013599999999999945,1560,0.000461932,0.000461932,0,0.000461932,0.000461932,119_113:1;119_133:0.003979001453038228,119_113:84;119_133:84,TRUE
120,94.83940413077543,114.14170412009882,0.0077,0.0114,0.004,1560,0.000204014,0.000204014,0,0.000204014,0.000204014,120_121:0.004525952819151774,120_121:84,TRUE
121,132.55804593773289,63.59668560500967,0.010999999999999899,0.014599999999999946,0.0074,1560,0.000184525,0.000184525,0,0.000184525,0.000184525,121_120:0.004525952819151774;121_122:0.0035570781316225653;121_116:0.004302776207642411,121_120:84;121_122:84;121_116:84,TRUE
