"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"24","388.0625254528087","228.26723167047592","4.901548887062464","-0.30900368409611917","0.03939999999999999","0.0516","0.0272","835.5555555555555","0.00018437846512065975","0","0.00018437846512065975","0.00018437846512065975","24_23:0.003720977214581256","24_23:593.7777777777777","true"
"25","331.95553937080376","433.7086013067079","4.7085474754655765","-0.31146582832141173","0.006900000000000017","0.011","0.0028","835.5555555555555","0.00035471803046963833","0","0.00035471803046963833","0.00035471803046963833","25_24:0.00862113443325585","25_24:593.7777777777777","true"
"26","455.82307470311304","396.89768975188775","4.843715005570825","-0.31079434699802555","0.011399999999999966","0.0108","0.012","835.5555555555555","0.00027393231840316907","0","0.00027393231840316907","0.00027393231840316907","26_25:0.004050558077292182;26_27:0.0074436125009055","26_25:593.7777777777777;26_27:593.7777777777777","true"
"27","342.8905652453728","239.4184529902671","4.75926950596477","-0.3100516475500105","0.005800000000000027","0.0094","0.0022","835.5555555555555","0.0004066688284446089","0","0.0004066688284446089","0.0004066688284446089","","","true"
"28","303.5466281290674","44.72412223508166","4.847671280045883","-0.31014118090231224","0.011600000000000055","0.0064","0.0168","835.5555555555555","0.0002800266577304157","0","0.0002800266577304157","0.0002800266577304157","28_27:0.008274399457707027;28_35:0.01337209108211973","28_27:593.7777777777777;28_35:593.7777777777777","true"
"29","239.45357855625508","302.4511129283585","4.976389065759314","-0.3069387236990145","0.015000000000000013","0.0164","0.0136","835.5555555555555","0.00044335640394693564","0","0.00044335640394693564","0.00044335640394693564","29_28:0.009072687254448375","29_28:593.7777777777777","true"
"30","207.96549514228604","314.60684053296916","4.828944255970922","-0.30991187486271293","0.02059999999999995","0.0336","0.0076","835.5555555555555","0.0001346189123634232","0","0.0001346189123634232","0.0001346189123634232","30_29:0.008089716981164147;30_17:0.009704465427835846","30_29:593.7777777777777;30_17:593.7777777777777","true"
"31","358.1139386018586","286.54178445257753","4.875039368845573","-0.3094140119866609","0.006700000000000039","0.0068","0.0066","835.5555555555555","0.00015527175434840946","0","0.00015527175434840946","0.00015527175434840946","31_30:0.006122686043641634;31_32:0.008181316863585475","31_30:593.7777777777777;31_32:593.7777777777777","true"
"32","392.2826558470409","496.71927103643","4.782839270020548","-0.30999681224072134","0.0131","0.0134","0.0128","835.5555555555555","0.0004654309176710901","0","0.0004654309176710901","0.0004654309176710901","","","true"
"33","292.1275510267346","80.85311326633312","4.634814071985065","-0.3116644990137896","0.05830000000000002","0.0788","0.0378","835.5555555555555","0.00023208536471747103","0","0.00023208536471747103","0.00023208536471747103","","","true"
"34","333.0164929407448","153.31110706899503","5.03641469604533","-0.3065882551151996","0.0403","0.0254","0.0552","835.5555555555555","0.00013428597385877145","0","0.00013428597385877145","0.00013428597385877145","34_43:0.006002048132214888;34_24:0.007907436803829049","34_43:593.7777777777777;34_24:593.7777777777777","true"
"35","270.2979388377643","276.3584980128682","4.999563425125387","-0.3060319888474881","0.1642","0.1204","0.208","835.5555555555555","0.0003488719384166455","0","0.0003488719384166455","0.0003488719384166455","35_47:0.014623322319034793","35_47:593.7777777777777","true"
"36","213.2549422344612","226.9867981067521","4.897333037133811","-0.30827498992817887","0.010600000000000054","0.0098","0.0114","835.5555555555555","0.0001354555978743167","0","0.0001354555978743167","0.0001354555978743167","36_32:0.0071679026894478914","36_32:593.7777777777777","true"
"37","242.10556455388985","53.99181678775534","4.7641510070630515","-0.3099429486697431","0.128","0.103","0.153","835.5555555555555","0.0001266909085011732","0","0.0001266909085011732","0.0001266909085011732","","","true"
"38","230.89341405750054","204.16775550864622","4.825756727027905","-0.3103752492369365","0.01980000000000004","0.018","0.0216","835.5555555555555","0.00016800477056601892","0","0.00016800477056601892","0.00016800477056601892","38_39:0.00725412215076246;38_37:0.0051201432324023965","38_39:593.7777777777777;38_37:593.7777777777777","true"
"39","399.3082620559113","26.920703685121254","4.727283524882579","-0.31244613238420155","0.00660000000000005","0.0084","0.0048","835.5555555555555","0.00010721089417304256","0","0.00010721089417304256","0.00010721089417304256","39_33:0.005331487565187032;39_40:0.004584653311290876","39_33:593.7777777777777;39_40:593.7777777777777","true"
"40","317.3538124282562","177.48171000814747","4.8817732101142015","-0.30914045946945545","0.018299999999999983","0.0108","0.0258","835.5555555555555","0.00017874912668429694","0","0.00017874912668429694","0.00017874912668429694","40_41:0.00417497905994943","40_41:593.7777777777777","true"
"41","297.0232223340577","269.6090186777682","4.795348716522516","-0.3107622131963274","0.007299999999999973","0.0128","0.0018","835.5555555555555","0.00015195428857843967","0","0.00015195428857843967","0.00015195428857843967","41_42:0.0038089354459712454","41_42:593.7777777777777","true"
"42","314.6332840907926","403.38163684755403","4.856440690673786","-0.30984823806239703","0.016100000000000003","0.0206","0.0116","835.5555555555555","0.00015876743299738833","0","0.00015876743299738833","0.00015876743299738833","","","true"
"43","405.74068332922286","21.81858322859224","4.981686948013107","-0.3077564674293405","0.013700000000000045","0.0138","0.0136","835.5555555555555","0.0001226732525741477","0","0.0001226732525741477","0.0001226732525741477","43_42:0.0038526465215627803;43_44:0.0028554233250190075","43_42:593.7777777777777;43_44:593.7777777777777","true"
"44","394.82888103146763","282.5917646058552","4.896135058293587","-0.30933203544283006","0.018299999999999983","0.009","0.0276","835.5555555555555","0.00008942213731469131","0","0.00008942213731469131","0.00008942213731469131","44_45:0.006313835540383533","44_45:593.7777777777777","true"
"45","399.785227212237","599.945490114004","4.835943647535046","-0.30877347248855475","0.01090000000000002","0.012","0.0098","835.5555555555555","0.00026408274443898654","0","0.00026408274443898654","0.00026408274443898654","","","true"
"46","219.51195120168708","213.74538120124683","4.884660617583432","-0.309719084728012","0.006700000000000039","0.0054","0.008","835.5555555555555","0.00029346523339871824","0","0.00029346523339871824","0.00029346523339871824","46_45:0.0094541055543515","46_45:593.7777777777777","true"
"47","392.55374571283863","536.0757645994325","4.7239090648150315","-0.3113528904236959","0.013599999999999945","0.0176","0.0096","835.5555555555555","0.00014411459115326066","0","0.00014411459115326066","0.00014411459115326066","47_46:0.0059694143069117245","47_46:593.7777777777777","true"
